<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.23	74.636	74.923	74.367	74.730	44196	0	0
2020.10.26	74.740	74.943	74.498	74.626	50163	0	0
2020.10.27	74.627	74.784	74.274	74.418	43788	0	0
2020.10.28	74.418	74.629	73.387	73.496	59394	0	0
2020.10.29	73.496	73.851	73.134	73.531	60458	0	0
2020.10.30	73.533	73.918	73.142	73.552	66046	0	0
2020.11.02	73.362	73.957	73.177	73.878	50587	0	0
2020.11.03	73.880	75.011	73.607	74.815	47595	0	0
2020.11.04	74.818	75.471	74.066	75.008	105163	0	0
2020.11.05	74.989	75.458	74.560	75.373	109934	0	0
2020.11.06	75.373	75.373	74.898	75.037	104084	0	0
2020.11.09	75.134	77.035	75.071	76.708	125588	0	0
2020.11.10	76.711	76.821	76.243	76.672	112827	0	0
2020.11.11	76.674	77.098	76.505	76.753	76644	0	0
2020.11.12	76.755	76.823	75.916	76.036	79237	0	0
2020.11.13	76.017	76.301	75.756	76.043	67758	0	0
2020.11.16	76.038	76.769	75.969	76.530	78839	0	0
2020.11.17	76.541	76.572	75.894	76.054	67199	0	0
2020.11.18	76.036	76.157	75.692	75.843	75310	0	0
2020.11.19	75.839	75.871	75.403	75.566	76785	0	0
2020.11.20	75.549	75.976	75.394	75.847	66881	0	0
2020.11.23	75.731	76.216	75.731	76.132	65757	0	0
2020.11.24	76.105	76.932	76.078	76.867	75117	0	0
2020.11.25	76.874	77.042	76.453	76.914	74363	0	0
2020.11.26	76.886	76.931	76.660	76.716	45867	0	0
2020.11.27	76.689	76.952	76.497	76.864	54976	0	0
2020.11.30	76.767	77.113	76.582	76.586	74693	0	0
2020.12.01	76.579	76.975	76.540	76.900	69560	0	0
2020.12.02	76.879	77.476	76.826	77.426	73892	0	0
2020.12.03	77.431	77.562	77.161	77.199	70744	0	0
2020.12.04	77.214	77.499	77.001	77.377	72433	0	0
2020.12.07	77.344	77.501	76.898	77.194	69577	0	0
2020.12.08	77.196	77.370	77.062	77.179	76767	0	0
2020.12.09	77.177	77.943	77.109	77.608	73585	0	0
2020.12.10	77.583	78.579	77.351	78.530	82634	0	0
2020.12.11	78.529	78.778	78.190	78.389	72537	0	0
2020.12.14	78.452	78.702	78.274	78.355	71258	0	0
2020.12.15	78.354	78.543	78.144	78.346	63413	0	0
2020.12.16	78.353	78.430	78.123	78.385	68968	0	0
2020.12.17	78.398	78.821	78.284	78.560	64851	0	0
2020.12.18	78.561	78.823	78.436	78.739	67246	0	0
2020.12.21	78.517	78.635	77.490	78.358	102718	0	0
2020.12.22	78.364	78.417	77.848	77.941	78271	0	0
2020.12.23	77.933	78.582	77.863	78.449	69615	0	1
2020.12.24	78.413	78.842	78.326	78.721	44079	0	1
2020.12.28	78.661	78.880	78.476	78.637	61306	0	1
2020.12.29	78.657	78.955	78.565	78.756	53548	0	0
2020.12.30	78.776	79.393	78.699	79.297	70076	0	0
2020.12.31	79.273	79.791	79.184	79.590	58215	0	0
2021.01.04	79.373	79.680	78.848	79.007	95485	0	0
2021.01.05	78.968	79.836	78.968	79.690	94933	0	0
2021.01.06	79.699	80.511	79.528	80.362	132586	0	0
2021.01.07	80.366	80.683	80.161	80.613	101731	0	0
2021.01.08	80.604	80.924	80.382	80.725	117073	0	0
2021.01.11	80.474	80.648	79.993	80.235	87232	0	0
2021.01.12	80.232	80.689	80.138	80.631	87247	0	0
2021.01.13	80.629	80.720	80.262	80.314	74565	0	0
2021.01.14	80.331	80.851	80.266	80.736	81877	0	0
2021.01.15	80.737	80.787	79.717	80.009	78982	0	0
2021.01.18	79.987	80.065	79.509	79.615	68018	0	0
2021.01.19	79.640	80.315	79.522	79.958	71947	0	0
2021.01.20	79.952	80.342	79.888	80.178	73076	0	0
2021.01.21	80.178	80.513	80.136	80.320	75643	0	0
2021.01.22	80.322	80.442	79.900	80.058	72578	0	0
2021.01.25	80.066	80.339	79.759	80.027	78644	0	0
2021.01.26	80.006	80.344	79.603	80.195	68351	0	0
2021.01.27	80.189	80.437	79.626	79.745	99418	0	0
2021.01.28	79.739	80.234	79.199	80.018	108201	0	0
2021.01.29	80.041	80.647	79.805	80.023	119976	0	0
2021.02.01	79.822	80.207	79.686	79.940	93727	0	0
2021.02.02	79.943	80.366	79.536	79.849	79868	0	0
2021.02.03	79.846	80.123	79.814	80.021	71429	0	0
2021.02.04	80.019	80.329	79.954	80.194	69449	0	0
2021.02.05	80.179	80.918	80.039	80.903	69739	0	0
2021.02.08	80.722	81.189	80.722	81.025	58392	0	0
2021.02.09	81.025	81.157	80.644	80.922	62439	0	0
2021.02.10	80.923	81.097	80.751	80.751	67929	0	0
2021.02.11	80.751	81.371	80.671	81.186	74147	0	0
2021.02.12	81.186	81.484	81.086	81.432	71606	0	0
2021.02.15	81.399	82.052	81.393	81.969	59815	0	0
2021.02.16	81.968	82.413	81.879	82.230	100806	0	0
2021.02.17	82.226	82.292	81.759	82.034	119810	0	0
2021.02.18	82.038	82.301	81.826	82.089	109029	0	0
2021.02.19	82.084	83.156	81.991	82.949	103094	0	0
2021.02.22	82.915	83.433	82.912	83.141	115356	0	0
2021.02.23	83.140	83.364	82.912	83.258	112028	0	0
2021.02.24	83.250	84.419	83.152	84.355	139631	0	4
2021.02.25	84.355	84.951	83.505	83.622	179086	0	2
2021.02.26	83.622	83.820	81.980	82.074	225943	0	1
2021.03.01	82.074	83.129	82.043	82.950	142177	0	4
2021.03.02	82.960	83.634	82.622	83.410	131763	0	4
2021.03.03	83.410	83.753	83.122	83.165	107993	0	4
2021.03.04	83.157	84.037	83.005	83.389	146486	0	4
2021.03.05	83.343	83.590	82.775	83.256	122139	0	2
2021.03.08	83.223	83.741	82.925	83.251	164034	0	2
2021.03.09	83.252	83.912	83.026	83.708	148597	0	4
2021.03.10	83.708	83.921	83.477	83.821	138115	0	4
2021.03.11	83.821	84.534	83.744	84.500	119039	0	4
2021.03.12	84.495	84.777	84.209	84.585	121695	0	2
2021.03.15	84.529	84.729	84.111	84.605	102359	0	1
2021.03.16	84.608	84.664	84.191	84.378	95762	0	4
2021.03.17	84.376	85.007	84.123	84.855	103922	0	4
2021.03.18	84.857	85.446	84.353	84.487	134260	0	4
2021.03.19	84.486	84.583	84.111	84.334	124056	0	4
2021.03.22	83.874	84.377	83.718	84.287	92722	0	4
2021.03.23	84.286	84.305	82.689	82.864	104578	0	4
2021.03.24	82.865	83.037	82.284	82.430	108892	0	4
2021.03.25	82.429	83.062	82.417	82.757	121415	0	0
2021.03.26	82.755	83.807	82.743	83.806	91076	0	1
2021.03.29	83.719	83.932	83.337	83.810	96040	0	1
2021.03.30	83.810	84.284	83.694	83.824	92834	0	1
2021.03.31	83.819	84.475	83.738	84.060	57817	0	1
2021.04.01	84.083	84.272	83.432	84.224	55632	0	1
2021.04.02	84.224	84.483	84.021	84.202	36627	0	1
2021.04.05	84.050	84.386	84.042	84.292	58261	0	1
2021.04.06	84.292	84.462	83.788	84.089	89368	0	1
2021.04.07	84.089	84.243	83.489	83.620	101488	0	1
2021.04.08	83.620	83.784	83.289	83.611	86252	0	1
2021.04.09	83.611	83.788	83.037	83.547	89828	0	1
2021.04.12	83.331	83.686	83.153	83.365	83688	0	1
2021.04.13	83.365	83.464	83.035	83.330	94282	0	1
2021.04.14	83.286	84.286	83.108	84.138	77424	0	1
2021.04.15	84.156	84.412	83.882	84.298	67815	0	1
2021.04.16	84.295	84.376	84.077	84.134	57299	0	1
2021.04.19	83.973	84.147	83.749	83.878	67556	0	1
2021.04.20	83.878	84.716	83.357	83.483	70317	0	1
2021.04.21	83.485	83.923	83.221	83.758	62330	0	1
2021.04.22	83.756	83.860	83.123	83.179	61911	0	2
2021.04.23	83.172	83.742	83.077	83.589	55577	0	2
2021.04.26	83.496	84.498	83.467	84.291	53276	0	2
2021.04.27	84.290	84.509	84.075	84.439	49822	0	2
2021.04.28	84.439	84.753	84.133	84.591	58905	0	2
2021.04.29	84.591	85.006	84.359	84.589	52659	0	2
2021.04.30	84.559	84.850	84.138	84.310	55231	0	2
