<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.20	0.85549	0.86662	0.85527	0.86566	83193	0	7
2019.03.21	0.86567	0.87226	0.86367	0.86722	92053	0	7
2019.03.22	0.86722	0.86736	0.85323	0.85532	95544	0	4
2019.03.25	0.85485	0.85980	0.85442	0.85732	80634	0	7
2019.03.26	0.85732	0.85954	0.85187	0.85326	74925	0	5
2019.03.27	0.85326	0.85511	0.84830	0.85477	89899	0	7
2019.03.28	0.85476	0.86084	0.85269	0.86035	78710	0	7
2019.03.29	0.86035	0.86489	0.85503	0.86056	77535	0	4
2019.04.01	0.86040	0.86263	0.85245	0.85550	64808	0	7
2019.04.02	0.85542	0.86074	0.85185	0.85284	69327	0	7
2019.04.03	0.85298	0.85580	0.85021	0.85347	63026	0	7
2019.04.04	0.85369	0.85927	0.85177	0.85780	67016	0	7
2019.04.05	0.85805	0.86365	0.85563	0.86022	62979	0	7
2019.04.08	0.85946	0.86448	0.85899	0.86175	49507	0	7
2019.04.09	0.86182	0.86513	0.85931	0.86260	57868	0	7
2019.04.10	0.86274	0.86323	0.85907	0.86104	55366	0	3
2019.04.11	0.86130	0.86342	0.85968	0.86189	51421	0	7
2019.04.12	0.86187	0.86566	0.86125	0.86438	52302	0	6
2019.04.15	0.86330	0.86487	0.86180	0.86265	41210	0	3
2019.04.16	0.86285	0.86594	0.86179	0.86420	58450	0	6
2019.04.17	0.86437	0.86808	0.86400	0.86591	53564	0	7
2019.04.18	0.86639	0.86662	0.86337	0.86459	67470	0	7
2019.04.19	0.86450	0.86558	0.86365	0.86516	84658	0	7
2019.04.22	0.86516	0.86758	0.86434	0.86700	21224	0	6
2019.04.23	0.86713	0.86814	0.86354	0.86758	43298	0	7
2019.04.24	0.86761	0.86787	0.86300	0.86429	54585	0	4
2019.04.25	0.86441	0.86541	0.86262	0.86292	54926	0	7
2019.04.26	0.86309	0.86389	0.86215	0.86262	55496	0	5
2019.04.29	0.86229	0.86488	0.86200	0.86463	38690	0	5
2019.04.30	0.86483	0.86496	0.85898	0.86015	55408	0	6
2019.05.01	0.86019	0.86059	0.85768	0.85768	52472	0	5
2019.05.02	0.85768	0.85984	0.85667	0.85702	52608	0	7
2019.05.03	0.85701	0.85868	0.84967	0.85024	60045	0	4
2019.05.06	0.84924	0.85562	0.84876	0.85486	50952	0	7
2019.05.07	0.85484	0.85809	0.85373	0.85581	50421	0	5
2019.05.08	0.85597	0.86234	0.85522	0.86023	59634	0	7
2019.05.09	0.86022	0.86481	0.85951	0.86197	57977	0	7
2019.05.10	0.86209	0.86419	0.86027	0.86382	56297	0	5
2019.05.13	0.86311	0.86802	0.86239	0.86592	51548	0	4
2019.05.14	0.86607	0.86913	0.86521	0.86796	45875	0	6
2019.05.15	0.86797	0.87361	0.86681	0.87193	52452	0	5
2019.05.16	0.87218	0.87475	0.87092	0.87286	40920	0	5
2019.05.17	0.87301	0.87784	0.87237	0.87721	49806	0	7
2019.05.20	0.87537	0.87841	0.87491	0.87738	38294	0	7
2019.05.21	0.87738	0.87890	0.87239	0.87820	57804	0	5
2019.05.22	0.87819	0.88393	0.87717	0.88043	50424	0	6
2019.05.23	0.88059	0.88377	0.87895	0.88320	58904	0	7
2019.05.24	0.88326	0.88498	0.88023	0.88135	53956	0	6
2019.05.27	0.88057	0.88350	0.87897	0.88251	35618	0	5
2019.05.28	0.88250	0.88412	0.88036	0.88190	49520	0	7
2019.05.29	0.88192	0.88321	0.87979	0.88124	51924	0	5
2019.05.30	0.88148	0.88405	0.88075	0.88245	42030	0	6
2019.05.31	0.88250	0.88742	0.88134	0.88396	64612	0	7
2019.06.03	0.88367	0.88874	0.88244	0.88743	58533	0	5
2019.06.04	0.88741	0.89015	0.88517	0.88580	65446	0	7
2019.06.05	0.88591	0.88779	0.88413	0.88455	66752	0	4
2019.06.06	0.88471	0.88903	0.88280	0.88814	70954	0	6
2019.06.07	0.88831	0.89008	0.88491	0.88931	64335	0	7
2019.06.10	0.88729	0.89293	0.88729	0.89160	57538	0	7
2019.06.11	0.89157	0.89321	0.88906	0.88994	64094	0	7
2019.06.12	0.89005	0.89152	0.88711	0.88934	66668	0	6
2019.06.13	0.88945	0.89193	0.88769	0.88957	58579	0	5
2019.06.14	0.88957	0.89174	0.88805	0.89022	69180	0	7
2019.06.17	0.89035	0.89507	0.88929	0.89482	50859	0	7
2019.06.18	0.89484	0.89742	0.89103	0.89115	71030	0	6
2019.06.19	0.89120	0.89265	0.88732	0.88785	66989	0	6
2019.06.20	0.88786	0.89227	0.88721	0.88879	82367	0	7
2019.06.21	0.88891	0.89451	0.88843	0.89201	76588	0	7
2019.06.24	0.89250	0.89601	0.89171	0.89449	55387	0	7
2019.06.25	0.89451	0.89632	0.89152	0.89575	68975	0	7
2019.06.26	0.89568	0.89757	0.89287	0.89587	70243	0	7
2019.06.27	0.89586	0.89813	0.89368	0.89709	66042	0	7
2019.06.28	0.89711	0.89914	0.89393	0.89513	62033	0	7
2019.07.01	0.89505	0.89796	0.89240	0.89290	62957	0	7
2019.07.02	0.89290	0.89723	0.89204	0.89598	58720	0	6
2019.07.03	0.89605	0.89895	0.89573	0.89680	53532	0	6
2019.07.04	0.89679	0.89772	0.89578	0.89699	39227	0	2
2019.07.05	0.89698	0.89840	0.89559	0.89569	58491	0	2
2019.07.08	0.89564	0.89733	0.89539	0.89591	26370	0	1
2019.07.09	0.89591	0.90019	0.89554	0.89910	43324	0	1
2019.07.10	0.89910	0.90101	0.89838	0.89941	63649	0	1
2019.07.11	0.89947	0.90056	0.89662	0.89860	69865	0	1
2019.07.12	0.89849	0.89901	0.89552	0.89596	55975	0	1
2019.07.15	0.89524	0.90009	0.89524	0.89939	45284	0	1
2019.07.16	0.89927	0.90474	0.89925	0.90331	54307	0	1
2019.07.17	0.90327	0.90510	0.90148	0.90262	45164	0	1
2019.07.18	0.90256	0.90392	0.89791	0.89857	56793	0	1
2019.07.19	0.89851	0.89977	0.89567	0.89708	50503	0	1
2019.07.22	0.89724	0.90000	0.89605	0.89824	34320	0	1
2019.07.23	0.89822	0.90051	0.89527	0.89632	37017	0	1
2019.07.24	0.89632	0.89680	0.89059	0.89219	37992	0	1
2019.07.25	0.89222	0.89592	0.88911	0.89472	52825	0	1
2019.07.26	0.89482	0.89876	0.89227	0.89844	34715	0	1
2019.07.29	0.89880	0.91217	0.89835	0.91190	41498	0	1
2019.07.30	0.91169	0.91899	0.91136	0.91790	60417	0	1
2019.07.31	0.91791	0.91806	0.90887	0.91055	71581	0	1
2019.08.01	0.91055	0.91483	0.90957	0.91390	81863	0	1
2019.08.02	0.91374	0.91702	0.91250	0.91299	99384	0	1
2019.08.05	0.91225	0.92297	0.91225	0.92240	99286	0	1
2019.08.06	0.92238	0.92495	0.91552	0.92003	86477	0	1
2019.08.07	0.92000	0.92482	0.91882	0.92211	99986	0	1
2019.08.08	0.92209	0.92652	0.92068	0.92121	78622	0	1
2019.08.09	0.92116	0.93173	0.92020	0.93094	74772	0	1
2019.08.12	0.92807	0.93242	0.92475	0.92849	88900	0	1
2019.08.13	0.92831	0.92945	0.92405	0.92617	96263	0	1
2019.08.14	0.92618	0.92756	0.92288	0.92343	82832	0	1
2019.08.15	0.92338	0.92508	0.91543	0.91895	99193	0	1
2019.08.16	0.91905	0.91944	0.90902	0.91291	77157	0	1
2019.08.19	0.91146	0.91701	0.91117	0.91345	57805	0	1
2019.08.20	0.91342	0.91838	0.91000	0.91193	200700	0	1
2019.08.21	0.91189	0.91621	0.91095	0.91386	90892	0	1
2019.08.22	0.91426	0.91571	0.90283	0.90423	101684	0	1
2019.08.23	0.90415	0.90942	0.90376	0.90607	141024	0	1
2019.08.26	0.90761	0.91091	0.90623	0.90847	149830	0	1
2019.08.27	0.90849	0.90942	0.90156	0.90224	97062	0	0
2019.08.28	0.90222	0.91234	0.90184	0.90673	100395	0	0
2019.08.29	0.90680	0.90935	0.90514	0.90754	115394	0	0
2019.08.30	0.90755	0.90839	0.90201	0.90295	119265	0	0
2019.09.02	0.90304	0.91088	0.90258	0.90889	89103	0	0
2019.09.03	0.90910	0.91482	0.90490	0.90778	116745	0	0
2019.09.04	0.90828	0.90828	0.90016	0.90046	141237	0	0
2019.09.05	0.90045	0.90305	0.89423	0.89423	134585	0	0
2019.09.06	0.89458	0.89861	0.89394	0.89676	107165	0	0
2019.09.09	0.89793	0.90144	0.89038	0.89472	93286	0	0
2019.09.10	0.89473	0.89741	0.89206	0.89363	64346	0	0
2019.09.11	0.89400	0.89518	0.89052	0.89286	68830	0	0
2019.09.12	0.89285	0.89725	0.88853	0.89689	93149	0	0
