<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.18	130.662	131.491	130.290	131.057	128949	0	11
2018.09.19	131.061	131.673	130.773	131.049	104142	0	11
2018.09.20	131.040	132.512	130.904	132.474	125750	0	11
2018.09.21	132.473	133.125	132.148	132.247	108697	0	15
2018.09.24	132.034	133.062	131.896	132.511	90007	0	11
2018.09.25	132.511	133.103	132.360	132.917	100878	0	12
2018.09.26	132.914	133.109	132.222	132.342	110539	0	11
2018.09.27	132.341	132.669	131.567	131.959	127689	0	7
2018.09.28	131.975	132.298	131.173	131.889	113770	0	11
2018.10.01	132.085	132.454	131.728	131.846	93327	0	12
2018.10.02	131.862	131.989	130.704	131.222	102862	0	11
2018.10.03	131.180	131.968	130.960	131.447	124145	0	11
2018.10.04	131.421	131.568	130.736	131.147	136586	0	11
2018.10.05	131.122	131.406	130.593	130.974	137734	0	15
2018.10.08	131.084	131.242	129.502	130.103	104032	0	15
2018.10.09	130.100	130.222	129.331	129.782	158746	0	11
2018.10.10	129.775	130.494	129.288	129.315	144215	0	6
2018.10.11	129.332	130.208	129.200	130.021	232866	0	15
2018.10.12	129.907	130.491	129.349	129.685	156022	0	15
2018.10.15	129.385	129.791	129.116	129.404	148669	0	12
2018.10.16	129.404	130.290	129.398	129.911	128244	0	11
2018.10.17	129.908	130.149	129.164	129.535	141483	0	15
2018.10.18	129.533	129.723	128.312	128.474	169762	0	8
2018.10.19	128.458	129.675	128.405	129.574	158034	0	15
2018.10.22	129.629	130.193	129.194	129.324	140866	0	5
2018.10.23	129.329	129.373	128.202	128.966	175311	0	8
2018.10.24	128.965	129.210	127.759	127.862	196156	0	13
2018.10.25	127.829	128.432	127.487	127.848	184866	0	9
2018.10.26	127.837	127.878	126.624	127.551	218693	0	15
2018.10.29	127.534	128.227	127.241	127.769	182345	0	11
2018.10.30	127.768	128.432	127.725	128.276	166374	0	6
2018.10.31	128.276	128.536	127.649	127.760	141498	0	6
2018.11.01	127.760	128.757	127.608	128.438	140193	0	8
2018.11.02	128.438	129.318	128.360	128.864	156832	0	15
2018.11.05	128.815	129.317	128.591	129.106	120796	0	15
2018.11.06	129.108	129.630	128.844	129.590	113759	0	8
2018.11.07	129.590	130.139	129.382	129.661	182653	0	7
2018.11.08	129.709	130.119	129.381	129.604	136936	0	6
2018.11.09	129.610	129.629	128.731	128.862	139462	0	15
2018.11.12	128.793	129.180	127.643	127.692	162131	0	15
2018.11.13	127.687	128.746	127.489	128.470	174317	0	7
2018.11.14	128.488	129.221	128.120	128.464	188643	0	8
2018.11.15	128.499	129.044	127.759	128.699	203188	0	15
2018.11.16	128.693	128.887	128.117	128.751	160636	0	15
2018.11.19	128.690	129.057	128.456	128.890	142293	0	7
2018.11.20	128.901	129.028	128.000	128.207	152649	0	15
2018.11.21	128.207	129.069	128.112	128.714	128617	0	15
2018.11.22	128.729	129.094	128.619	128.765	110544	0	15
2018.11.23	128.799	128.912	127.811	127.941	106463	0	15
2018.11.26	128.023	128.909	127.920	128.649	135174	0	12
2018.11.27	128.648	128.838	128.346	128.429	142183	0	8
2018.11.28	128.451	129.251	128.241	129.199	131928	0	7
2018.11.29	129.205	129.289	128.666	129.273	127546	0	5
2018.11.30	129.272	129.285	128.379	128.394	119091	0	7
2018.12.03	129.043	129.142	128.534	129.020	123368	0	7
2018.12.04	129.013	129.019	127.609	127.915	166354	0	14
2018.12.05	127.907	128.484	127.782	128.404	94383	0	6
