<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.16	1.48731	1.48983	1.48414	1.48959	76392	0	2
2021.07.19	1.48732	1.50997	1.48732	1.50352	108830	0	2
2021.07.20	1.50352	1.50605	1.49330	1.49338	99637	0	2
2021.07.21	1.49332	1.49744	1.47756	1.48128	88464	0	2
2021.07.22	1.48015	1.48818	1.47744	1.47798	93013	0	2
2021.07.23	1.47799	1.48254	1.47610	1.47882	67935	0	2
2021.07.26	1.47762	1.48344	1.47723	1.48048	78069	0	2
2021.07.27	1.48022	1.48973	1.47983	1.48890	82569	0	2
2021.07.28	1.48895	1.48953	1.48225	1.48325	91953	0	2
2021.07.29	1.48325	1.48392	1.47786	1.47912	71804	0	2
2021.07.30	1.47860	1.48203	1.47602	1.47983	76549	0	2
2021.08.02	1.47980	1.48560	1.47850	1.48445	63330	0	2
2021.08.03	1.48394	1.49248	1.48292	1.48709	69959	0	2
2021.08.04	1.48698	1.49251	1.48348	1.48405	68883	0	2
2021.08.05	1.48408	1.48530	1.47669	1.47919	66201	0	2
2021.08.06	1.47905	1.47971	1.47515	1.47668	58118	0	2
2021.08.09	1.47462	1.47840	1.47408	1.47562	66193	0	2
2021.08.10	1.47559	1.47709	1.46634	1.46684	54751	0	2
2021.08.11	1.46690	1.46950	1.46603	1.46725	59895	0	2
2021.08.12	1.46725	1.47060	1.46606	1.46888	53610	0	2
2021.08.13	1.46895	1.47688	1.46832	1.47620	48837	0	2
2021.08.16	1.47558	1.48288	1.47556	1.48043	54183	0	2
2021.08.17	1.48069	1.48670	1.47758	1.47861	75581	0	2
2021.08.18	1.47835	1.48264	1.47700	1.48200	70800	0	2
2021.08.19	1.48224	1.49817	1.48082	1.49771	102941	0	2
2021.08.20	1.49745	1.51140	1.49662	1.50020	76904	0	2
2021.08.23	1.49738	1.50151	1.48515	1.48586	63886	0	2
2021.08.24	1.48481	1.48636	1.47944	1.47944	63756	0	2
2021.08.25	1.47933	1.48488	1.47909	1.48192	72140	0	2
2021.08.26	1.48194	1.49185	1.48134	1.49080	81086	0	2
2021.08.27	1.49068	1.49254	1.48715	1.48798	81711	0	2
2021.08.30	1.48711	1.49094	1.48281	1.48690	58967	0	2
2021.08.31	1.48674	1.49352	1.48611	1.48966	84636	0	2
2021.09.01	1.48960	1.49605	1.48556	1.49365	80873	0	2
2021.09.02	1.49363	1.49661	1.48918	1.49040	70924	0	2
2021.09.03	1.49025	1.49214	1.48571	1.48808	86692	0	2
2021.09.06	1.48605	1.49004	1.48582	1.48761	47092	0	2
2021.09.07	1.48761	1.49830	1.48679	1.49699	82979	0	2
2021.09.08	1.49711	1.50631	1.49441	1.49959	94039	0	2
2021.09.09	1.49865	1.50483	1.49369	1.49736	97356	0	2
2021.09.10	1.49706	1.49881	1.48830	1.49872	78985	0	2
2021.09.13	1.49802	1.49886	1.49128	1.49377	75051	0	2
2021.09.14	1.49326	1.49927	1.49171	1.49802	82103	0	2
2021.09.15	1.49802	1.50137	1.49147	1.49216	73643	0	2
2021.09.16	1.49187	1.49389	1.48515	1.49185	75890	0	2
2021.09.17	1.49147	1.49784	1.48834	1.49732	77818	0	2
2021.09.20	1.49567	1.50979	1.49519	1.50325	94777	0	2
2021.09.21	1.50294	1.50587	1.49515	1.50238	91398	0	2
2021.09.22	1.50271	1.50364	1.49017	1.49246	101342	0	2
2021.09.23	1.49232	1.49557	1.48270	1.48522	92737	0	2
2021.09.24	1.48516	1.49094	1.48149	1.48333	70113	0	0
2021.09.27	1.48206	1.48375	1.47596	1.47699	74484	0	0
2021.09.28	1.47686	1.48393	1.47352	1.48225	97918	0	0
2021.09.29	1.48190	1.48312	1.47749	1.47926	97568	0	0
2021.09.30	1.47926	1.48023	1.46456	1.46841	109729	0	0
2021.10.01	1.46804	1.47595	1.46458	1.46526	107127	0	0
2021.10.04	1.46584	1.46824	1.46038	1.46295	104330	0	0
2021.10.05	1.46266	1.46426	1.45504	1.45927	82982	0	0
2021.10.06	1.45890	1.46243	1.45380	1.45476	100539	0	0
2021.10.07	1.45426	1.45694	1.44883	1.44988	72742	0	0
2021.10.08	1.44946	1.45131	1.44129	1.44368	82768	0	0
2021.10.11	1.44229	1.44432	1.43901	1.44171	66337	0	0
2021.10.12	1.44139	1.44403	1.43473	1.43747	77433	0	0
2021.10.13	1.43714	1.44288	1.43540	1.44238	85344	0	0
2021.10.14	1.44203	1.44312	1.43223	1.43435	70555	0	0
2021.10.15	1.43395	1.43762	1.43188	1.43376	70706	0	0
2021.10.18	1.43323	1.43861	1.43013	1.43708	69244	0	0
2021.10.19	1.43675	1.44111	1.43497	1.43818	72472	0	0
2021.10.20	1.43749	1.43876	1.43427	1.43547	77899	0	1
2021.10.21	1.43508	1.44010	1.43327	1.43726	67900	0	0
2021.10.22	1.43690	1.44080	1.43296	1.44011	80380	0	0
2021.10.25	1.43887	1.44051	1.43363	1.43694	71042	0	0
2021.10.26	1.43664	1.43776	1.43360	1.43659	62339	0	0
2021.10.27	1.43622	1.44418	1.42926	1.43385	77413	0	0
2021.10.28	1.43357	1.44352	1.43091	1.44196	88237	0	0
2021.10.29	1.44163	1.44422	1.42960	1.43173	84386	0	0
2021.11.01	1.43104	1.43620	1.42959	1.43578	67636	0	0
2021.11.02	1.43477	1.43985	1.43466	1.43646	73008	0	0
2021.11.03	1.43619	1.44080	1.43619	1.43869	76699	0	0
2021.11.04	1.43841	1.44078	1.43243	1.43923	81521	0	0
2021.11.05	1.43887	1.44137	1.43348	1.44079	84596	0	0
2021.11.08	1.43832	1.44373	1.43794	1.44159	67274	0	1
2021.11.09	1.44128	1.44629	1.43924	1.44201	83354	0	0
2021.11.10	1.44164	1.44266	1.43033	1.43348	99484	0	1
2021.11.11	1.43315	1.44462	1.43180	1.44037	69645	0	0
2021.11.12	1.44005	1.44222	1.43505	1.43596	68625	0	0
2021.11.15	1.43476	1.43776	1.42162	1.42258	74061	0	0
2021.11.16	1.42225	1.42548	1.42081	1.42151	83427	0	0
2021.11.17	1.42151	1.42846	1.41753	1.42730	83496	0	0
2021.11.18	1.42701	1.43580	1.42636	1.43282	78706	0	0
