<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.31	138.217	138.217	136.613	136.766	163996	0	36
2019.06.03	136.662	137.105	136.599	136.819	150624	0	36
2019.06.04	136.817	137.455	136.541	137.278	151028	0	36
2019.06.05	137.327	137.766	137.194	137.546	150122	0	20
2019.06.06	137.519	137.795	136.971	137.512	147178	0	23
2019.06.07	137.547	138.151	137.466	137.810	140843	0	36
2019.06.10	138.002	138.240	137.463	137.507	124177	0	25
2019.06.11	137.484	138.311	137.479	138.009	140825	0	28
2019.06.12	138.052	138.225	137.541	137.639	147363	0	19
2019.06.13	137.660	137.764	137.081	137.293	130705	0	14
2019.06.14	137.292	137.406	136.495	136.634	151580	0	36
2019.06.17	136.461	136.915	135.985	136.020	112116	0	24
2019.06.18	136.016	136.231	135.360	136.149	165982	0	18
2019.06.19	136.150	136.988	135.766	136.617	156882	0	22
2019.06.20	136.644	137.158	136.182	136.236	198598	0	25
2019.06.21	136.236	136.820	135.927	136.778	180064	0	28
2019.06.24	136.620	137.111	136.471	136.655	133030	0	36
2019.06.25	136.651	136.827	135.789	135.936	161401	0	28
2019.06.26	135.949	136.876	135.835	136.719	161872	0	21
2019.06.27	136.705	137.318	136.401	136.522	152787	0	29
2019.06.28	136.534	137.185	136.252	137.009	136517	0	30
2019.07.01	136.980	137.770	136.722	137.018	152812	0	32
2019.07.02	137.020	137.120	135.838	135.843	136044	0	25
2019.07.03	135.820	135.899	135.154	135.520	122228	0	26
2019.07.04	135.521	135.701	135.422	135.583	75217	0	19
2019.07.05	135.584	136.027	135.469	135.842	124011	0	36
2019.07.08	135.765	136.121	135.531	136.038	40798	0	18
2019.07.09	136.016	136.276	135.385	135.620	76920	0	18
2019.07.10	135.617	136.047	135.476	135.617	95493	0	14
2019.07.11	135.617	136.046	135.073	135.820	91260	0	14
2019.07.12	135.814	136.009	135.495	135.671	79179	0	18
2019.07.15	135.278	135.834	134.943	135.036	73944	0	18
2019.07.16	135.037	135.253	133.957	134.266	92672	0	16
2019.07.17	134.258	134.613	133.964	134.191	80139	0	18
2019.07.18	134.191	134.818	133.842	134.567	97464	0	18
2019.07.19	134.572	134.999	134.524	134.597	93713	0	18
2019.07.22	134.550	135.080	134.402	134.525	86225	0	18
2019.07.23	134.516	134.977	134.307	134.582	88096	0	18
2019.07.24	134.573	135.270	134.237	135.027	88740	0	18
2019.07.25	135.028	135.663	134.703	135.238	83899	0	18
2019.07.26	135.237	135.383	134.516	134.537	64970	0	18
2019.07.29	134.413	134.558	132.840	132.878	67989	0	18
2019.07.30	132.885	133.064	131.592	131.930	101773	0	18
2019.07.31	131.956	132.986	131.837	132.225	116155	0	18
2019.08.01	132.225	132.544	130.146	130.178	133446	0	18
2019.08.02	130.178	130.412	129.068	129.598	171314	0	18
2019.08.05	129.170	129.591	128.161	128.608	174321	0	18
2019.08.06	128.600	130.057	128.100	129.479	171292	0	18
2019.08.07	129.477	129.571	128.210	128.999	185992	0	18
2019.08.08	128.999	129.322	128.269	128.654	126788	0	18
2019.08.09	128.650	128.737	126.961	127.048	118544	0	18
2019.08.12	127.101	127.510	126.536	127.122	124008	0	18
2019.08.13	127.137	129.211	126.793	128.683	140849	0	18
2019.08.14	128.680	128.743	127.484	127.648	155994	0	14
2019.08.15	127.649	128.975	127.459	128.168	166508	0	18
2019.08.16	128.215	129.565	128.027	129.161	120747	0	18
2019.08.19	129.089	129.525	128.962	129.287	97720	0	18
2019.08.20	129.283	129.626	128.253	129.213	112124	0	18
2019.08.21	129.230	129.662	128.874	129.226	105644	0	18
2019.08.22	129.236	130.685	128.746	130.367	113712	0	18
2019.08.23	130.367	130.559	128.981	129.437	143503	0	18
2019.08.26	128.744	130.136	128.177	129.622	202011	0	18
2019.08.27	129.621	130.378	128.998	129.896	151544	0	17
2019.08.28	129.888	130.058	128.457	129.526	152391	0	17
2019.08.29	129.528	130.024	128.960	129.713	140617	0	17
