<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.18	1.39227	1.39449	1.37919	1.37967	85454	0	0
2021.06.21	1.37942	1.39370	1.37864	1.39335	98520	0	0
2021.06.22	1.39325	1.39636	1.38603	1.39475	79823	0	0
2021.06.23	1.39455	1.40013	1.39239	1.39623	85334	0	0
2021.06.24	1.39625	1.39862	1.38896	1.39243	84381	0	0
2021.06.25	1.39219	1.39355	1.38715	1.38822	68767	0	0
2021.06.28	1.38692	1.39394	1.38692	1.38815	66410	0	0
2021.06.29	1.38785	1.38846	1.38140	1.38378	68034	0	0
2021.06.30	1.38364	1.38728	1.37987	1.38315	78479	0	0
2021.07.01	1.38296	1.38346	1.37529	1.37630	78040	0	0
2021.07.02	1.37603	1.38445	1.37316	1.38325	81494	0	0
2021.07.05	1.38152	1.38620	1.38152	1.38453	52563	0	0
2021.07.06	1.38438	1.38980	1.37730	1.37990	88159	0	0
2021.07.07	1.37990	1.38418	1.37539	1.38011	91411	0	0
2021.07.08	1.37990	1.38052	1.37422	1.37856	103148	0	0
2021.07.09	1.37851	1.39005	1.37553	1.38997	95030	0	0
2021.07.12	1.38884	1.39099	1.38392	1.38831	63511	0	0
2021.07.13	1.38804	1.39053	1.38001	1.38145	69080	0	0
2021.07.14	1.38129	1.38917	1.38016	1.38603	72391	0	0
2021.07.15	1.38591	1.38988	1.38050	1.38272	80362	0	0
2021.07.16	1.38249	1.38618	1.37604	1.37649	68129	0	0
2021.07.19	1.37622	1.37763	1.36549	1.36756	97325	0	0
2021.07.20	1.36753	1.36895	1.35719	1.36282	81704	0	0
2021.07.21	1.36257	1.37230	1.35913	1.37159	68186	0	0
2021.07.22	1.37135	1.37870	1.36907	1.37683	69280	0	0
2021.07.23	1.37656	1.37799	1.37199	1.37463	64967	0	0
2021.07.26	1.37524	1.38333	1.37366	1.38184	67174	0	0
2021.07.27	1.38164	1.38941	1.37669	1.38785	74665	0	0
2021.07.28	1.38772	1.39107	1.38433	1.39028	69406	0	0
2021.07.29	1.39007	1.39817	1.38980	1.39619	52882	0	0
2021.07.30	1.39599	1.39832	1.38875	1.39070	57825	0	0
2021.08.02	1.38912	1.39323	1.38756	1.38871	51441	0	0
2021.08.03	1.38849	1.39389	1.38703	1.39156	55199	0	0
2021.08.04	1.39139	1.39576	1.38857	1.38887	53446	0	0
2021.08.05	1.38876	1.39489	1.38722	1.39297	54628	0	0
2021.08.06	1.39268	1.39327	1.38613	1.38741	46149	0	0
2021.08.09	1.38692	1.38944	1.38407	1.38462	48863	0	0
2021.08.10	1.38468	1.38725	1.38277	1.38387	40653	0	0
2021.08.11	1.38359	1.38878	1.38028	1.38650	45137	0	0
2021.08.12	1.38667	1.38786	1.37950	1.38069	38648	0	0
2021.08.13	1.38037	1.38751	1.37906	1.38699	31019	0	0
2021.08.16	1.38487	1.38782	1.38278	1.38415	37997	0	0
2021.08.17	1.38395	1.38449	1.37261	1.37438	44858	0	0
2021.08.18	1.37391	1.37865	1.37237	1.37556	40776	0	0
2021.08.19	1.37535	1.37581	1.36321	1.36352	49391	0	0
2021.08.20	1.36352	1.36456	1.36022	1.36232	41071	0	0
2021.08.23	1.36092	1.37321	1.36076	1.37243	38589	0	0
2021.08.24	1.37219	1.37477	1.36938	1.37279	37615	0	0
2021.08.25	1.37270	1.37667	1.36968	1.37630	40706	0	0
2021.08.26	1.37612	1.37681	1.36895	1.36989	46009	0	0
2021.08.27	1.36971	1.37803	1.36797	1.37562	50054	0	0
2021.08.30	1.37510	1.37749	1.37338	1.37571	35296	0	0
2021.08.31	1.37556	1.38077	1.37428	1.37539	60312	0	0
2021.09.01	1.37528	1.37976	1.37304	1.37678	49793	0	0
2021.09.02	1.37677	1.38393	1.37653	1.38314	41536	0	0
2021.09.03	1.38320	1.38914	1.38179	1.38576	51197	0	0
2021.09.06	1.38544	1.38668	1.38185	1.38342	32732	0	0
2021.09.07	1.38318	1.38565	1.37677	1.37841	52051	0	0
2021.09.08	1.37812	1.37902	1.37263	1.37708	59473	0	0
2021.09.09	1.37706	1.38624	1.37532	1.38354	62580	0	0
2021.09.10	1.38347	1.38884	1.38252	1.38294	51028	0	0
2021.09.13	1.38224	1.38511	1.37967	1.38387	60032	0	0
2021.09.14	1.38367	1.39131	1.38032	1.38073	71959	0	0
2021.09.15	1.38063	1.38532	1.37920	1.38407	65057	0	0
2021.09.16	1.38388	1.38522	1.37642	1.37938	68707	0	0
2021.09.17	1.37914	1.38127	1.37265	1.37271	70609	0	0
2021.09.20	1.37252	1.37498	1.36406	1.36572	67117	0	0
2021.09.21	1.36577	1.36929	1.36412	1.36587	80175	0	0
2021.09.22	1.36576	1.36894	1.36092	1.36147	87955	0	0
2021.09.23	1.36151	1.37505	1.36092	1.37191	89935	0	0
2021.09.24	1.37180	1.37360	1.36581	1.36709	66186	0	0
2021.09.27	1.36644	1.37287	1.36567	1.36984	74688	0	0
2021.09.28	1.36983	1.37171	1.35205	1.35367	84958	0	0
2021.09.29	1.35346	1.35549	1.34117	1.34253	91870	0	0
2021.09.30	1.34243	1.35174	1.34155	1.34728	85852	0	0
2021.10.01	1.34707	1.35757	1.34334	1.35427	104235	0	0
2021.10.04	1.35418	1.36400	1.35316	1.36071	87095	0	0
2021.10.05	1.36059	1.36478	1.35845	1.36252	80438	0	0
2021.10.06	1.36228	1.36312	1.35438	1.35807	102954	0	0
2021.10.07	1.35805	1.36380	1.35703	1.36153	71095	0	0
2021.10.08	1.36135	1.36583	1.35835	1.36174	76490	0	0
2021.10.11	1.36144	1.36735	1.35839	1.35937	64760	0	0
2021.10.12	1.35925	1.36374	1.35688	1.35866	74361	0	0
2021.10.13	1.35856	1.36644	1.35752	1.36576	79341	0	0
2021.10.14	1.36564	1.37343	1.36502	1.36713	63142	0	0
2021.10.15	1.36695	1.37730	1.36675	1.37440	66921	0	0
2021.10.18	1.37439	1.37647	1.37095	1.37264	69613	0	0
2021.10.19	1.37259	1.38340	1.37202	1.37930	66229	0	0
2021.10.20	1.37896	1.38346	1.37424	1.38226	67139	0	0
2021.10.21	1.38215	1.38332	1.37762	1.37908	70979	0	0
2021.10.22	1.37889	1.38148	1.37358	1.37593	95483	0	0
2021.10.25	1.37366	1.37923	1.37366	1.37643	94582	0	0
2021.10.26	1.37642	1.38295	1.37566	1.37662	84815	0	0
2021.10.27	1.37620	1.37808	1.37094	1.37416	102619	0	0
2021.10.28	1.37391	1.38148	1.37218	1.37921	111555	0	0
2021.10.29	1.37919	1.38041	1.36683	1.36920	105326	0	0
2021.11.01	1.36807	1.36934	1.36419	1.36644	86460	0	0
2021.11.02	1.36638	1.36677	1.36051	1.36154	85631	0	0
2021.11.03	1.36125	1.36913	1.36072	1.36830	88068	0	0
2021.11.04	1.36833	1.36979	1.34712	1.34978	86362	0	0
2021.11.05	1.34945	1.35091	1.34242	1.34953	83922	0	0
2021.11.08	1.34812	1.35794	1.34501	1.35635	73915	0	0
2021.11.09	1.35631	1.36071	1.35242	1.35570	83371	0	0
2021.11.10	1.35565	1.35653	1.34004	1.34034	100547	0	0
2021.11.11	1.34003	1.34330	1.33583	1.33696	71584	0	0
2021.11.12	1.33659	1.34261	1.33527	1.34125	69021	0	0
2021.11.15	1.34046	1.34495	1.34030	1.34127	75652	0	0
2021.11.16	1.34095	1.34730	1.34050	1.34274	89286	0	0
2021.11.17	1.34270	1.34961	1.33956	1.34889	83660	0	0
2021.11.18	1.34884	1.35136	1.34635	1.34976	73746	0	0
2021.11.19	1.34953	1.35094	1.34070	1.34448	95937	0	0
2021.11.22	1.34384	1.34580	1.33841	1.33943	89864	0	0
2021.11.23	1.33942	1.34093	1.33423	1.33771	90035	0	0
2021.11.24	1.33755	1.33902	1.33154	1.33267	88530	0	0
