<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.21	1.58225	1.58662	1.57806	1.58037	120404	0	18
2021.06.22	1.58048	1.58719	1.57928	1.58008	95382	0	16
2021.06.23	1.58008	1.58182	1.57367	1.57367	96183	0	16
2021.06.24	1.57367	1.57676	1.57230	1.57319	86679	0	18
2021.06.25	1.57307	1.57421	1.57074	1.57163	76919	0	18
2021.06.28	1.57322	1.57701	1.56938	1.57567	78903	0	18
2021.06.29	1.57567	1.58438	1.57480	1.58328	78164	0	18
2021.06.30	1.58320	1.58596	1.57868	1.58104	85460	0	13
2021.07.01	1.58098	1.58781	1.57997	1.58580	87503	0	12
2021.07.02	1.58572	1.58756	1.57555	1.57625	87515	0	16
2021.07.05	1.57541	1.57848	1.57400	1.57437	55495	0	18
2021.07.06	1.57457	1.57860	1.56149	1.57636	98787	0	18
2021.07.07	1.57636	1.57957	1.57022	1.57436	92631	0	18
2021.07.08	1.57456	1.59777	1.57335	1.59372	126404	0	18
2021.07.09	1.59411	1.59744	1.58446	1.58543	104506	0	18
2021.07.12	1.58494	1.59119	1.58273	1.58573	76827	0	18
2021.07.13	1.58573	1.58845	1.58012	1.58084	82490	0	16
2021.07.14	1.58071	1.58459	1.57745	1.58147	87794	0	16
2021.07.15	1.58158	1.59257	1.58007	1.59080	87932	0	16
2021.07.16	1.58922	1.59684	1.58726	1.59610	87676	0	16
2021.07.19	1.59360	1.61211	1.59087	1.60579	122343	0	16
2021.07.20	1.60579	1.61130	1.60400	1.60673	113421	0	16
2021.07.21	1.60668	1.61296	1.60251	1.60254	94743	0	16
2021.07.22	1.60222	1.60533	1.59304	1.59452	96686	0	16
2021.07.23	1.59444	1.59968	1.58956	1.59818	76249	0	16
2021.07.26	1.59500	1.60592	1.59499	1.59818	88919	0	16
2021.07.27	1.59818	1.60859	1.59606	1.60454	97912	0	16
2021.07.28	1.60454	1.60994	1.60268	1.60511	107005	0	16
2021.07.29	1.60481	1.61018	1.60221	1.60713	78851	0	16
2021.07.30	1.60679	1.61754	1.60405	1.61579	90488	0	16
2021.08.02	1.61610	1.61832	1.60949	1.61157	79517	0	16
2021.08.03	1.61157	1.61311	1.60330	1.60387	89555	0	16
2021.08.04	1.60387	1.60588	1.59667	1.60360	86097	0	16
2021.08.05	1.60359	1.60406	1.59629	1.59757	76730	0	16
2021.08.06	1.59757	1.60165	1.59522	1.59904	67558	0	16
2021.08.09	1.59678	1.60228	1.59678	1.59972	78492	0	16
2021.08.10	1.59972	1.60363	1.59299	1.59469	65042	0	16
2021.08.11	1.59469	1.59926	1.58994	1.59136	69160	0	16
2021.08.12	1.59136	1.59987	1.58983	1.59854	57789	0	16
2021.08.13	1.59854	1.60134	1.59433	1.60043	52802	0	16
